,File,Line,Index,Context
13784,PanhandleE28093Plains_Historical_Museum.html,282,1168,"title=""Link to connected data repository item [g]"""
13785,PanhandleE28093Plains_Historical_Museum.html,282,1212,"m [g]"" accesskey=""g"">Wikidata item</a></li><li id="
13786,PanhandleE28093Plains_Historical_Museum.html,299,124,"<a href=""https://www.wikidata.org/wiki/Q7131023#si"
13787,33rd_New_Jersey_Volunteer_Infantry.html,116,628,"rate_flag_hybrid.png 2x"" data-file-width=""213"" dat"
13788,33rd_New_Jersey_Volunteer_Infantry.html,116,650,"x"" data-file-width=""213"" data-file-height=""209"" />"
13789,33rd_New_Jersey_Volunteer_Infantry.html,117,526,"f_New_Jersey.svg.png 2x"" data-file-width=""750"" dat"
13790,33rd_New_Jersey_Volunteer_Infantry.html,117,548,"x"" data-file-width=""750"" data-file-height=""500"" />"
13791,33rd_New_Jersey_Volunteer_Infantry.html,133,350,"24px-PD-icon.svg.png 2x"" data-file-width=""196"" dat"
13792,33rd_New_Jersey_Volunteer_Infantry.html,133,372,"x"" data-file-width=""196"" data-file-height=""196"" />"
13793,33rd_New_Jersey_Volunteer_Infantry.html,170,40,"tlinks"" class=""catlinks"" data-mw=""interface""><div "
13794,33rd_New_Jersey_Volunteer_Infantry.html,253,1087,"<a href=""https://www.wikidata.org/wiki/Q28207005"" "
13795,33rd_New_Jersey_Volunteer_Infantry.html,253,1137,"title=""Link to connected data repository item [g]"""
13796,33rd_New_Jersey_Volunteer_Infantry.html,253,1181,"m [g]"" accesskey=""g"">Wikidata item</a></li><li id="
13797,33rd_New_Jersey_Volunteer_Infantry.html,270,124,"<a href=""https://www.wikidata.org/wiki/Q28207005#s"
13798,Steinkjersannan.html,6,456,"no)"",""Coordinates on Wikidata"",""All stub articles"""
13799,Steinkjersannan.html,50,436,"aerial photos, and other data for this location""><"
13800,Steinkjersannan.html,50,687,"aerial photos, and other data for this location"">6"
13801,Steinkjersannan.html,51,18,
13802,Steinkjersannan.html,53,535,"g_v%C3%A5pen.svg.png 2x"" data-file-width=""420"" dat"
13803,Steinkjersannan.html,53,557,"x"" data-file-width=""420"" data-file-height=""500"" />"
13804,Steinkjersannan.html,98,40,"tlinks"" class=""catlinks"" data-mw=""interface""><div "
13805,Steinkjersannan.html,98,745,"egory:Coordinates_on_Wikidata"" title=""Category:Coo"
13806,Steinkjersannan.html,98,786,"egory:Coordinates on Wikidata"">Coordinates on Wiki"
13807,Steinkjersannan.html,98,811,"data"">Coordinates on Wikidata</a></li><li><a href="
13808,Steinkjersannan.html,181,1011,"<a href=""https://www.wikidata.org/wiki/Q7606907"" t"
13809,Steinkjersannan.html,181,1060,"title=""Link to connected data repository item [g]"""
13810,Steinkjersannan.html,181,1104,"m [g]"" accesskey=""g"">Wikidata item</a></li><li id="
13811,Steinkjersannan.html,198,125,"<a href=""https://www.wikidata.org/wiki/Q7606907#si"
13812,Senapati_district.html,45,29,"le class=""plainlinks metadata ambox ambox-content "
13813,Senapati_district.html,48,441,"ion_book-new.svg.png 2x"" data-file-width=""512"" dat"
13814,Senapati_district.html,48,463,"x"" data-file-width=""512"" data-file-height=""399"" />"
13815,Senapati_district.html,61,611,"enapati_district.png 2x"" data-file-width=""749"" dat"
13816,Senapati_district.html,61,633,"x"" data-file-width=""749"" data-file-height=""661"" />"
13817,Senapati_district.html,182,29,"le class=""plainlinks metadata ambox ambox-content "
13818,Senapati_district.html,185,441,"ion_book-new.svg.png 2x"" data-file-width=""512"" dat"
13819,Senapati_district.html,185,463,"x"" data-file-width=""512"" data-file-height=""399"" />"
13820,Senapati_district.html,365,698,"ade_360_Panorama.jpg 2x"" data-file-width=""29565"" d"
13821,Senapati_district.html,365,722," data-file-width=""29565"" data-file-height=""3863"" /"
13822,Senapati_district.html,374,481,"View-of-Senapati.jpg 2x"" data-file-width=""1920"" da"
13823,Senapati_district.html,374,504,""" data-file-width=""1920"" data-file-height=""1280"" /"
13824,Senapati_district.html,381,495,"ew-of-New-Karong.jpg 2x"" data-file-width=""1920"" da"
13825,Senapati_district.html,381,518,""" data-file-width=""1920"" data-file-height=""1280"" /"
13826,Senapati_district.html,447,214,"""138"" class=""thumbimage"" data-file-width=""184"" dat"
13827,Senapati_district.html,447,236,"e"" data-file-width=""184"" data-file-height=""138"" />"
13828,Senapati_district.html,487,398,"ss_rose_pale.svg.png 2x"" data-file-width=""440"" dat"
13829,Senapati_district.html,487,420,"x"" data-file-width=""440"" data-file-height=""440"" />"
13830,Senapati_district.html,493,426,"ss_rose_pale.svg.png 2x"" data-file-width=""440"" dat"
13831,Senapati_district.html,493,448,"x"" data-file-width=""440"" data-file-height=""440"" />"
13832,Senapati_district.html,497,338,"g/34px-North.svg.png 2x"" data-file-width=""17"" data"
13833,Senapati_district.html,497,359,"2x"" data-file-width=""17"" data-file-height=""17"" /><"
13834,Senapati_district.html,505,333,"vg/34px-West.svg.png 2x"" data-file-width=""17"" data"
13835,Senapati_district.html,505,354,"2x"" data-file-width=""17"" data-file-height=""17"" /><"
13836,Senapati_district.html,509,404,"d_East_arrow.svg.png 2x"" data-file-width=""17"" data"
13837,Senapati_district.html,509,425,"2x"" data-file-width=""17"" data-file-height=""17"" /><"
13838,Senapati_district.html,516,338,"g/34px-South.svg.png 2x"" data-file-width=""17"" data"
13839,Senapati_district.html,516,359,"2x"" data-file-width=""17"" data-file-height=""17"" /><"
13840,Senapati_district.html,1121,40,"tlinks"" class=""catlinks"" data-mw=""interface""><div "
13841,Senapati_district.html,1204,1019,"<a href=""https://www.wikidata.org/wiki/Q2301706"" t"
13842,Senapati_district.html,1204,1068,"title=""Link to connected data repository item [g]"""
13843,Senapati_district.html,1204,1112,"m [g]"" accesskey=""g"">Wikidata item</a></li><li id="
13844,Senapati_district.html,1221,125,"<a href=""https://www.wikidata.org/wiki/Q2301706#si"
13845,The_Wire_(JTFGTMO).html,45,1096,"h%2C_Eric_Liesse.jpg 2x"" data-file-width=""516"" dat"
13846,The_Wire_(JTFGTMO).html,45,1118,"x"" data-file-width=""516"" data-file-height=""343"" />"
13847,The_Wire_(JTFGTMO).html,53,421,"Commons-logo.svg.png 2x"" data-file-width=""1024"" da"
13848,The_Wire_(JTFGTMO).html,53,444,""" data-file-width=""1024"" data-file-height=""1376"" /"
13849,The_Wire_(JTFGTMO).html,119,40,"tlinks"" class=""catlinks"" data-mw=""interface""><div "
13850,The_Wire_(JTFGTMO).html,202,1027,"<a href=""https://www.wikidata.org/wiki/Q7775215"" t"
13851,The_Wire_(JTFGTMO).html,202,1076,"title=""Link to connected data repository item [g]"""
13852,The_Wire_(JTFGTMO).html,202,1120,"m [g]"" accesskey=""g"">Wikidata item</a></li><li id="
13853,The_Wire_(JTFGTMO).html,219,124,"<a href=""https://www.wikidata.org/wiki/Q7775215#si"
13854,Chhaparband_(Muslim).html,61,448,"-Allah-green.svg.png 2x"" data-file-width=""206"" dat"
13855,Chhaparband_(Muslim).html,61,470,"x"" data-file-width=""206"" data-file-height=""215"" />"
13856,Chhaparband_(Muslim).html,632,40,"tlinks"" class=""catlinks"" data-mw=""interface""><div "
13857,Chhaparband_(Muslim).html,715,1031,"<a href=""https://www.wikidata.org/wiki/Q5094775"" t"
13858,Chhaparband_(Muslim).html,715,1080,"title=""Link to connected data repository item [g]"""
13859,Chhaparband_(Muslim).html,715,1124,"m [g]"" accesskey=""g"">Wikidata item</a></li><li id="
13860,Chhaparband_(Muslim).html,732,124,"<a href=""https://www.wikidata.org/wiki/Q5094775#si"
13861,Guaricana_National_Park.html,6,434,"es"":[""Coordinates on Wikidata"",""Articles containin"
13862,Guaricana_National_Park.html,57,447,"8px-Lar_doce_mar.jpg 2x"" data-file-width=""5202"" da"
13863,Guaricana_National_Park.html,57,470,""" data-file-width=""5202"" data-file-height=""3465"" /"
13864,Guaricana_National_Park.html,66,599,"ef_Map_of_Brazil.jpg 2x"" data-file-width=""1200"" da"
13865,Guaricana_National_Park.html,66,622,""" data-file-width=""1200"" data-file-height=""1186"" /"
13866,Guaricana_National_Park.html,68,443,"16px-Red_pog.svg.png 2x"" data-file-width=""64"" data"
13867,Guaricana_National_Park.html,68,464,"2x"" data-file-width=""64"" data-file-height=""64"" /><"
13868,Guaricana_National_Park.html,82,327,"aerial photos, and other data for this location""><"
13869,Guaricana_National_Park.html,82,575,"aerial photos, and other data for this location"">2"
13870,Guaricana_National_Park.html,82,1181,"aerial photos, and other data for this location""><"
13871,Guaricana_National_Park.html,82,1429,"aerial photos, and other data for this location"">2"
13872,Guaricana_National_Park.html,169,40,"tlinks"" class=""catlinks"" data-mw=""interface""><div "
13873,Guaricana_National_Park.html,169,886,"egory:Coordinates_on_Wikidata"" title=""Category:Coo"
13874,Guaricana_National_Park.html,169,927,"egory:Coordinates on Wikidata"">Coordinates on Wiki"
13875,Guaricana_National_Park.html,169,952,"data"">Coordinates on Wikidata</a></li><li><a href="
13876,Guaricana_National_Park.html,252,1043,"<a href=""https://www.wikidata.org/wiki/Q24647783"" "
13877,Guaricana_National_Park.html,252,1093,"title=""Link to connected data repository item [g]"""
13878,Guaricana_National_Park.html,252,1137,"m [g]"" accesskey=""g"">Wikidata item</a></li><li id="
13879,Guaricana_National_Park.html,269,125,"<a href=""https://www.wikidata.org/wiki/Q24647783#s"
13880,Challenger_Banque_Nationale_de_Drummondville.html,49,540,"rummondville.svg.png 2x"" data-file-width=""219"" dat"
13881,Challenger_Banque_Nationale_de_Drummondville.html,49,562,"x"" data-file-width=""219"" data-file-height=""110"" />"
13882,Challenger_Banque_Nationale_de_Drummondville.html,118,528,"ited_Kingdom.svg.png 2x"" data-file-width=""1200"" da"
13883,Challenger_Banque_Nationale_de_Drummondville.html,118,551,""" data-file-width=""1200"" data-file-height=""600"" />"
13884,Challenger_Banque_Nationale_de_Drummondville.html,119,528,"ited_Kingdom.svg.png 2x"" data-file-width=""1200"" da"
13885,Challenger_Banque_Nationale_de_Drummondville.html,119,551,""" data-file-width=""1200"" data-file-height=""600"" />"
13886,Challenger_Banque_Nationale_de_Drummondville.html,124,459,"of_Australia.svg.png 2x"" data-file-width=""1280"" da"
13887,Challenger_Banque_Nationale_de_Drummondville.html,124,482,""" data-file-width=""1280"" data-file-height=""640"" />"
13888,Challenger_Banque_Nationale_de_Drummondville.html,125,432,"ag_of_Canada.svg.png 2x"" data-file-width=""1000"" da"
13889,Challenger_Banque_Nationale_de_Drummondville.html,125,455,""" data-file-width=""1000"" data-file-height=""500"" />"
13890,Challenger_Banque_Nationale_de_Drummondville.html,133,459,"of_Australia.svg.png 2x"" data-file-width=""1280"" da"
13891,Challenger_Banque_Nationale_de_Drummondville.html,133,482,""" data-file-width=""1280"" data-file-height=""640"" />"
13892,Challenger_Banque_Nationale_de_Drummondville.html,134,456,"g_of_Croatia.svg.png 2x"" data-file-width=""1200"" da"
13893,Challenger_Banque_Nationale_de_Drummondville.html,134,479,""" data-file-width=""1200"" data-file-height=""600"" />"
13894,Challenger_Banque_Nationale_de_Drummondville.html,139,501,"South_Africa.svg.png 2x"" data-file-width=""900"" dat"
13895,Challenger_Banque_Nationale_de_Drummondville.html,139,523,"x"" data-file-width=""900"" data-file-height=""600"" />"
13896,Challenger_Banque_Nationale_de_Drummondville.html,140,432,"ag_of_Canada.svg.png 2x"" data-file-width=""1000"" da"
13897,Challenger_Banque_Nationale_de_Drummondville.html,140,455,""" data-file-width=""1000"" data-file-height=""500"" />"
13898,Challenger_Banque_Nationale_de_Drummondville.html,145,432,"ag_of_Canada.svg.png 2x"" data-file-width=""1000"" da"
13899,Challenger_Banque_Nationale_de_Drummondville.html,145,455,""" data-file-width=""1000"" data-file-height=""500"" />"
13900,Challenger_Banque_Nationale_de_Drummondville.html,146,528,"_%28civil%29.svg.png 2x"" data-file-width=""450"" dat"
13901,Challenger_Banque_Nationale_de_Drummondville.html,146,550,"x"" data-file-width=""450"" data-file-height=""300"" />"
13902,Challenger_Banque_Nationale_de_Drummondville.html,151,501,"South_Africa.svg.png 2x"" data-file-width=""900"" dat"
13903,Challenger_Banque_Nationale_de_Drummondville.html,151,523,"x"" data-file-width=""900"" data-file-height=""600"" />"
13904,Challenger_Banque_Nationale_de_Drummondville.html,152,519,"nited_States.svg.png 2x"" data-file-width=""1235"" da"
13905,Challenger_Banque_Nationale_de_Drummondville.html,152,542,""" data-file-width=""1235"" data-file-height=""650"" />"
13906,Challenger_Banque_Nationale_de_Drummondville.html,157,501,"South_Africa.svg.png 2x"" data-file-width=""900"" dat"
13907,Challenger_Banque_Nationale_de_Drummondville.html,157,523,"x"" data-file-width=""900"" data-file-height=""600"" />"
13908,Challenger_Banque_Nationale_de_Drummondville.html,158,519,"nited_States.svg.png 2x"" data-file-width=""1235"" da"
13909,Challenger_Banque_Nationale_de_Drummondville.html,158,542,""" data-file-width=""1235"" data-file-height=""650"" />"
13910,Challenger_Banque_Nationale_de_Drummondville.html,167,519,"nited_States.svg.png 2x"" data-file-width=""1235"" da"
13911,Challenger_Banque_Nationale_de_Drummondville.html,167,542,""" data-file-width=""1235"" data-file-height=""650"" />"
13912,Challenger_Banque_Nationale_de_Drummondville.html,168,456,"g_of_Denmark.svg.png 2x"" data-file-width=""370"" dat"
13913,Challenger_Banque_Nationale_de_Drummondville.html,168,478,"x"" data-file-width=""370"" data-file-height=""280"" />"
13914,Challenger_Banque_Nationale_de_Drummondville.html,173,519,"nited_States.svg.png 2x"" data-file-width=""1235"" da"
13915,Challenger_Banque_Nationale_de_Drummondville.html,173,542,""" data-file-width=""1235"" data-file-height=""650"" />"
13916,Challenger_Banque_Nationale_de_Drummondville.html,174,447,"ag_of_Serbia.svg.png 2x"" data-file-width=""1350"" da"
13917,Challenger_Banque_Nationale_de_Drummondville.html,174,470,""" data-file-width=""1350"" data-file-height=""900"" />"
13918,Challenger_Banque_Nationale_de_Drummondville.html,179,456,"g_of_Denmark.svg.png 2x"" data-file-width=""370"" dat"
13919,Challenger_Banque_Nationale_de_Drummondville.html,179,478,"x"" data-file-width=""370"" data-file-height=""280"" />"
13920,Challenger_Banque_Nationale_de_Drummondville.html,180,627,"lympic_games.svg.png 2x"" data-file-width=""900"" dat"
13921,Challenger_Banque_Nationale_de_Drummondville.html,180,649,"x"" data-file-width=""900"" data-file-height=""600"" />"
13922,Challenger_Banque_Nationale_de_Drummondville.html,196,519,"nited_States.svg.png 2x"" data-file-width=""1235"" da"
13923,Challenger_Banque_Nationale_de_Drummondville.html,196,542,""" data-file-width=""1235"" data-file-height=""650"" />"
13924,Challenger_Banque_Nationale_de_Drummondville.html,197,515,"nited_States.svg.png 2x"" data-file-width=""1235"" da"
13925,Challenger_Banque_Nationale_de_Drummondville.html,197,538,""" data-file-width=""1235"" data-file-height=""650"" />"
13926,Challenger_Banque_Nationale_de_Drummondville.html,198,528,"ited_Kingdom.svg.png 2x"" data-file-width=""1200"" da"
13927,Challenger_Banque_Nationale_de_Drummondville.html,198,551,""" data-file-width=""1200"" data-file-height=""600"" />"
13928,Challenger_Banque_Nationale_de_Drummondville.html,199,524,"ited_Kingdom.svg.png 2x"" data-file-width=""1200"" da"
13929,Challenger_Banque_Nationale_de_Drummondville.html,199,547,""" data-file-width=""1200"" data-file-height=""600"" />"
13930,Challenger_Banque_Nationale_de_Drummondville.html,204,432,"ag_of_Canada.svg.png 2x"" data-file-width=""1000"" da"
13931,Challenger_Banque_Nationale_de_Drummondville.html,204,455,""" data-file-width=""1000"" data-file-height=""500"" />"
13932,Challenger_Banque_Nationale_de_Drummondville.html,205,455,"of_Australia.svg.png 2x"" data-file-width=""1280"" da"
13933,Challenger_Banque_Nationale_de_Drummondville.html,205,478,""" data-file-width=""1280"" data-file-height=""640"" />"
13934,Challenger_Banque_Nationale_de_Drummondville.html,206,432,"ag_of_Canada.svg.png 2x"" data-file-width=""1000"" da"
13935,Challenger_Banque_Nationale_de_Drummondville.html,206,455,""" data-file-width=""1000"" data-file-height=""500"" />"
13936,Challenger_Banque_Nationale_de_Drummondville.html,207,437,"g_of_Germany.svg.png 2x"" data-file-width=""1000"" da"
13937,Challenger_Banque_Nationale_de_Drummondville.html,207,460,""" data-file-width=""1000"" data-file-height=""600"" />"
13938,Challenger_Banque_Nationale_de_Drummondville.html,215,528,"ited_Kingdom.svg.png 2x"" data-file-width=""1200"" da"
13939,Challenger_Banque_Nationale_de_Drummondville.html,215,551,""" data-file-width=""1200"" data-file-height=""600"" />"
13940,Challenger_Banque_Nationale_de_Drummondville.html,216,524,"ited_Kingdom.svg.png 2x"" data-file-width=""1200"" da"
13941,Challenger_Banque_Nationale_de_Drummondville.html,216,547,""" data-file-width=""1200"" data-file-height=""600"" />"
13942,Challenger_Banque_Nationale_de_Drummondville.html,217,528,"_%28civil%29.svg.png 2x"" data-file-width=""450"" dat"
13943,Challenger_Banque_Nationale_de_Drummondville.html,217,550,"x"" data-file-width=""450"" data-file-height=""300"" />"
13944,Challenger_Banque_Nationale_de_Drummondville.html,218,524,"_%28civil%29.svg.png 2x"" data-file-width=""450"" dat"
13945,Challenger_Banque_Nationale_de_Drummondville.html,218,546,"x"" data-file-width=""450"" data-file-height=""300"" />"
13946,Challenger_Banque_Nationale_de_Drummondville.html,223,459,"of_Australia.svg.png 2x"" data-file-width=""1280"" da"
13947,Challenger_Banque_Nationale_de_Drummondville.html,223,482,""" data-file-width=""1280"" data-file-height=""640"" />"
13948,Challenger_Banque_Nationale_de_Drummondville.html,224,455,"of_Australia.svg.png 2x"" data-file-width=""1280"" da"
13949,Challenger_Banque_Nationale_de_Drummondville.html,224,478,""" data-file-width=""1280"" data-file-height=""640"" />"
13950,Challenger_Banque_Nationale_de_Drummondville.html,225,441,"g_of_Germany.svg.png 2x"" data-file-width=""1000"" da"
13951,Challenger_Banque_Nationale_de_Drummondville.html,225,464,""" data-file-width=""1000"" data-file-height=""600"" />"
13952,Challenger_Banque_Nationale_de_Drummondville.html,226,452,"g_of_Romania.svg.png 2x"" data-file-width=""600"" dat"
13953,Challenger_Banque_Nationale_de_Drummondville.html,226,474,"x"" data-file-width=""600"" data-file-height=""400"" />"
13954,Challenger_Banque_Nationale_de_Drummondville.html,231,432,"ag_of_Poland.svg.png 2x"" data-file-width=""1280"" da"
13955,Challenger_Banque_Nationale_de_Drummondville.html,231,455,""" data-file-width=""1280"" data-file-height=""800"" />"
13956,Challenger_Banque_Nationale_de_Drummondville.html,232,428,"ag_of_France.svg.png 2x"" data-file-width=""900"" dat"
13957,Challenger_Banque_Nationale_de_Drummondville.html,232,450,"x"" data-file-width=""900"" data-file-height=""600"" />"
13958,Challenger_Banque_Nationale_de_Drummondville.html,233,441,"g_of_Germany.svg.png 2x"" data-file-width=""1000"" da"
13959,Challenger_Banque_Nationale_de_Drummondville.html,233,464,""" data-file-width=""1000"" data-file-height=""600"" />"
13960,Challenger_Banque_Nationale_de_Drummondville.html,234,437,"g_of_Germany.svg.png 2x"" data-file-width=""1000"" da"
13961,Challenger_Banque_Nationale_de_Drummondville.html,234,460,""" data-file-width=""1000"" data-file-height=""600"" />"
13962,Challenger_Banque_Nationale_de_Drummondville.html,239,516,"_Philippines.svg.png 2x"" data-file-width=""900"" dat"
13963,Challenger_Banque_Nationale_de_Drummondville.html,239,538,"x"" data-file-width=""900"" data-file-height=""450"" />"
13964,Challenger_Banque_Nationale_de_Drummondville.html,240,428,"ag_of_Canada.svg.png 2x"" data-file-width=""1000"" da"
13965,Challenger_Banque_Nationale_de_Drummondville.html,240,451,""" data-file-width=""1000"" data-file-height=""500"" />"
13966,Challenger_Banque_Nationale_de_Drummondville.html,241,528,"ited_Kingdom.svg.png 2x"" data-file-width=""1200"" da"
13967,Challenger_Banque_Nationale_de_Drummondville.html,241,551,""" data-file-width=""1200"" data-file-height=""600"" />"
13968,Challenger_Banque_Nationale_de_Drummondville.html,242,524,"ited_Kingdom.svg.png 2x"" data-file-width=""1200"" da"
13969,Challenger_Banque_Nationale_de_Drummondville.html,242,547,""" data-file-width=""1200"" data-file-height=""600"" />"
13970,Challenger_Banque_Nationale_de_Drummondville.html,247,459,"of_Australia.svg.png 2x"" data-file-width=""1280"" da"
13971,Challenger_Banque_Nationale_de_Drummondville.html,247,482,""" data-file-width=""1280"" data-file-height=""640"" />"
13972,Challenger_Banque_Nationale_de_Drummondville.html,248,455,"of_Australia.svg.png 2x"" data-file-width=""1280"" da"
13973,Challenger_Banque_Nationale_de_Drummondville.html,248,478,""" data-file-width=""1280"" data-file-height=""640"" />"
13974,Challenger_Banque_Nationale_de_Drummondville.html,249,519,"nited_States.svg.png 2x"" data-file-width=""1235"" da"
13975,Challenger_Banque_Nationale_de_Drummondville.html,249,542,""" data-file-width=""1235"" data-file-height=""650"" />"
13976,Challenger_Banque_Nationale_de_Drummondville.html,250,515,"nited_States.svg.png 2x"" data-file-width=""1235"" da"
13977,Challenger_Banque_Nationale_de_Drummondville.html,250,538,""" data-file-width=""1235"" data-file-height=""650"" />"
13978,Challenger_Banque_Nationale_de_Drummondville.html,259,432,"ag_of_Canada.svg.png 2x"" data-file-width=""1000"" da"
13979,Challenger_Banque_Nationale_de_Drummondville.html,259,455,""" data-file-width=""1000"" data-file-height=""500"" />"
13980,Challenger_Banque_Nationale_de_Drummondville.html,260,428,"ag_of_Canada.svg.png 2x"" data-file-width=""1000"" da"
13981,Challenger_Banque_Nationale_de_Drummondville.html,260,451,""" data-file-width=""1000"" data-file-height=""500"" />"
13982,Challenger_Banque_Nationale_de_Drummondville.html,261,456,"g_of_Denmark.svg.png 2x"" data-file-width=""370"" dat"
13983,Challenger_Banque_Nationale_de_Drummondville.html,261,478,"x"" data-file-width=""370"" data-file-height=""280"" />"
13984,Challenger_Banque_Nationale_de_Drummondville.html,262,428,"ag_of_Sweden.svg.png 2x"" data-file-width=""1600"" da"
13985,Challenger_Banque_Nationale_de_Drummondville.html,262,451,""" data-file-width=""1600"" data-file-height=""1000"" /"
13986,Challenger_Banque_Nationale_de_Drummondville.html,267,492,"_New_Zealand.svg.png 2x"" data-file-width=""1200"" da"
13987,Challenger_Banque_Nationale_de_Drummondville.html,267,515,""" data-file-width=""1200"" data-file-height=""600"" />"
13988,Challenger_Banque_Nationale_de_Drummondville.html,268,455,"of_Australia.svg.png 2x"" data-file-width=""1280"" da"
13989,Challenger_Banque_Nationale_de_Drummondville.html,268,478,""" data-file-width=""1280"" data-file-height=""640"" />"
13990,Challenger_Banque_Nationale_de_Drummondville.html,269,519,"nited_States.svg.png 2x"" data-file-width=""1235"" da"
13991,Challenger_Banque_Nationale_de_Drummondville.html,269,542,""" data-file-width=""1235"" data-file-height=""650"" />"
13992,Challenger_Banque_Nationale_de_Drummondville.html,270,515,"nited_States.svg.png 2x"" data-file-width=""1235"" da"
13993,Challenger_Banque_Nationale_de_Drummondville.html,270,538,""" data-file-width=""1235"" data-file-height=""650"" />"
13994,Challenger_Banque_Nationale_de_Drummondville.html,275,456,"g_of_Denmark.svg.png 2x"" data-file-width=""370"" dat"
13995,Challenger_Banque_Nationale_de_Drummondville.html,275,478,"x"" data-file-width=""370"" data-file-height=""280"" />"
13996,Challenger_Banque_Nationale_de_Drummondville.html,276,452,"g_of_Denmark.svg.png 2x"" data-file-width=""370"" dat"
13997,Challenger_Banque_Nationale_de_Drummondville.html,276,474,"x"" data-file-width=""370"" data-file-height=""280"" />"
13998,Challenger_Banque_Nationale_de_Drummondville.html,277,516,"_Netherlands.svg.png 2x"" data-file-width=""900"" dat"
13999,Challenger_Banque_Nationale_de_Drummondville.html,277,538,"x"" data-file-width=""900"" data-file-height=""600"" />"
14000,Challenger_Banque_Nationale_de_Drummondville.html,278,512,"_Netherlands.svg.png 2x"" data-file-width=""900"" dat"
14001,Challenger_Banque_Nationale_de_Drummondville.html,278,534,"x"" data-file-width=""900"" data-file-height=""600"" />"
14002,Challenger_Banque_Nationale_de_Drummondville.html,1651,40,"tlinks"" class=""catlinks"" data-mw=""interface""><div "
14003,Challenger_Banque_Nationale_de_Drummondville.html,1734,1127,"<a href=""https://www.wikidata.org/wiki/Q890882"" ti"
14004,Challenger_Banque_Nationale_de_Drummondville.html,1734,1175,"title=""Link to connected data repository item [g]"""
14005,Challenger_Banque_Nationale_de_Drummondville.html,1734,1219,"m [g]"" accesskey=""g"">Wikidata item</a></li><li id="
14006,Challenger_Banque_Nationale_de_Drummondville.html,1751,125,"<a href=""https://www.wikidata.org/wiki/Q890882#sit"
14007,Appa_(film).html,49,397,"irakani_poster.jpg 1.5x"" data-file-width=""270"" dat"
14008,Appa_(film).html,49,419,"x"" data-file-width=""270"" data-file-height=""368"" />"
14009,Appa_(film).html,269,40,"tlinks"" class=""catlinks"" data-mw=""interface""><div "
14010,Appa_(film).html,352,995,"<a href=""https://www.wikidata.org/wiki/Q21998179"" "
14011,Appa_(film).html,352,1045,"title=""Link to connected data repository item [g]"""
14012,Appa_(film).html,352,1089,"m [g]"" accesskey=""g"">Wikidata item</a></li><li id="
14013,Appa_(film).html,369,125,"<a href=""https://www.wikidata.org/wiki/Q21998179#s"
14014,Ben_H._Williams.html,49,643,"281910%3F%29.pdf.jpg 2x"" data-file-width=""717"" dat"
14015,Ben_H._Williams.html,49,665,"x"" data-file-width=""717"" data-file-height=""1008"" /"
14016,Ben_H._Williams.html,67,527,"-Syndicalism.svg.png 2x"" data-file-width=""512"" dat"
14017,Ben_H._Williams.html,67,549,"x"" data-file-width=""512"" data-file-height=""512"" />"
14018,Ben_H._Williams.html,72,457,"isource-logo.svg.png 2x"" data-file-width=""410"" dat"
14019,Ben_H._Williams.html,72,479,"x"" data-file-width=""410"" data-file-height=""430"" />"
14020,Ben_H._Williams.html,111,37,".309      1 Template:Wikidata_image
"
14021,Ben_H._Williams.html,121,40,"tlinks"" class=""catlinks"" data-mw=""interface""><div "
14022,Ben_H._Williams.html,204,1011,"<a href=""https://www.wikidata.org/wiki/Q15956289"" "
14023,Ben_H._Williams.html,204,1061,"title=""Link to connected data repository item [g]"""
14024,Ben_H._Williams.html,204,1105,"m [g]"" accesskey=""g"">Wikidata item</a></li><li id="
14025,Ben_H._Williams.html,229,124,"<a href=""https://www.wikidata.org/wiki/Q15956289#s"
14026,Ben_H._Williams.html,256,805,".309      1 Template:Wikidata_image"",""  9.45%   13"
14027,Hypocysta_angustata.html,50,408,"tata_angustata.jpg 1.5x"" data-file-width=""300"" dat"
14028,Hypocysta_angustata.html,50,430,"x"" data-file-width=""300"" data-file-height=""350"" />"
14029,Hypocysta_angustata.html,102,18,
14030,Hypocysta_angustata.html,104,551,"seis_MHNT_ventre.jpg 2x"" data-file-width=""5007"" da"
14031,Hypocysta_angustata.html,104,574,""" data-file-width=""5007"" data-file-height=""4032"" /"
14032,Hypocysta_angustata.html,153,40,"tlinks"" class=""catlinks"" data-mw=""interface""><div "
14033,Hypocysta_angustata.html,236,1027,"<a href=""https://www.wikidata.org/wiki/Q5959477"" t"
14034,Hypocysta_angustata.html,236,1076,"title=""Link to connected data repository item [g]"""
14035,Hypocysta_angustata.html,236,1120,"m [g]"" accesskey=""g"">Wikidata item</a></li><li id="
14036,Hypocysta_angustata.html,261,125,"<a href=""https://www.wikidata.org/wiki/Q5959477#si"
14037,Copenhagen_Skatepark.html,6,483,"es missing geocoordinate data"",""All articles needi"
14038,Copenhagen_Skatepark.html,45,549,"ark%2C_June_2016.jpg 2x"" data-file-width=""2592"" da"
14039,Copenhagen_Skatepark.html,45,572,""" data-file-width=""2592"" data-file-height=""1944"" /"
14040,Copenhagen_Skatepark.html,293,37,"""coordinates"" class=""metadata coord-missing""></spa"
14041,Copenhagen_Skatepark.html,295,18,
14042,Copenhagen_Skatepark.html,297,517,"g_of_Denmark.svg.png 2x"" data-file-width=""370"" dat"
14043,Copenhagen_Skatepark.html,297,539,"x"" data-file-width=""370"" data-file-height=""280"" />"
